feature	group	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out
Ppia	4	2.751263533267625	0.9372059649887612	98359185	0.6556732867863659	1.1911081730909552e-218	2.551753640891937e-217	98.69516935036091	65.52932984368623
Sec61g	4	1.7515458767689742	1.0630607473511353	120978518	0.8064562809015094	0	0	91.94891726818433	42.07025716138017
Npm1	4	1.5214657859603768	0.8174927712057584	110403899.5	0.735964695713945	0	0	88.11771238201	37.719403558479605
Rack1	4	2.39094138202564	1.2333740625387737	117580417.5	0.7838041643384717	0	0	97.80677401443643	53.494849568996564
Hint1	4	1.7487923789644793	1.065301607979648	118597226.5	0.7905823264294239	0	0	93.03164908384231	37.426465291617646
Atox1	4	2.045387932404069	0.855892867753874	109115728.5	0.7273776042947463	0	0	96.41865630205442	60.50375777366918
Rpl26	4	2.89428483494873	1.2108460466915947	117705230	0.784636178370583	0	0	99.13936701832316	69.12142531274762
Cd68	4	1.218252949849395	0.86071652752574	116862433.5	0.779018002993804	0	0	79.17823431426984	20.820227147213487
Pitpna	4	1.5658081475685905	0.8660239137168386	114939384.5	0.7661987440859426	0	0	88.9505830094392	44.34893269623262
Slfn5	4	1.0622020043651126	0.8536176849594403	116964033.5	0.779695279914485	0	0	69.1282620766241	11.547050207698033
Ccl9	4	1.0994268110513266	1.0180306169147537	124682130.5	0.8311449744979241	0	0	71.43253747917824	5.683482603788988
Ccl6	4	2.16862457101769	1.005597012661392	105181042	0.7011485456671362	0	0	91.86563020544142	41.930991427954
Wfdc17	4	2.2128344910784588	1.1489503876476421	111627288	0.7441199397698167	0	0	94.16990560799556	35.02293082334862
Wfdc21	4	0.2997670928551329	-1.4117554121915594	44516242	0.2967502293508966	0	0	17.240421987784565	50.651907700434606
Nme2	4	2.3147555442743255	1.6659417188422636	131426354	0.8761027198174574	0	0	97.69572459744586	32.24481955482988
Gngt2	4	1.4714385890724975	0.8548468906377142	110331209.5	0.7354801360745326	0	0	81.87118267629096	26.6958004177972
Rpl23	4	3.48546589654363	1.0618559983839502	113591849	0.7572159222951123	0	0	99.94447529150472	84.48867865632579
Rpl19	4	3.530530765006217	1.3131430307702932	117913269.5	0.7860229928581816	0	0	99.91671293725707	78.20251158546834
Rpl27	4	2.852033161588379	0.9690684477069962	112395247.5	0.7492392433659559	0	0	99.19489172681844	76.17595505078397
Grn	4	1.5557598460290492	0.9424799250125427	116804450	0.778631478522049	0	0	87.00721821210439	37.145532691430354
Rpl38	4	2.5271982630599563	0.9919300478632636	108811882.5	0.7253521330030017	0	0	97.36257634647419	65.97353951064903
Rps7	4	3.2552758258175354	1.2068048869574648	116057633	0.7736531131866923	0	0	99.55580233203776	75.59728191706485
Rps29	4	3.0542510642691933	0.9853372743460205	109722402	0.7314217574437499	0	0	98.50083287062743	78.59149518572767
Rpl36al	4	2.419168516966205	1.4548001471016014	127057206.5	0.8469774957544536	0	0	98.22320932815103	47.44879583163253
Npc2	4	2.6637349726572257	1.910966524405278	139043054.5	0.9268764940338903	0	0	98.83398112159911	41.63325089442217
Fos	4	2.812600710450972	0.9471693780743442	102188162.5	0.6811976774414537	5.120364053951115e-293	1.5566003152712971e-291	93.08717379233758	69.21987177947992
Ifi27l2a	4	2.9457890662328503	1.7470051718294004	119544676.5	0.7968981336981171	0	0	93.97556912826208	42.62011669508008
Pld4	4	1.5832143801110319	1.2938866635124249	129889203.5	0.8658559033089603	0	0	89.56135480288728	15.97233894398156
Crip1	4	3.2488423257625887	2.594805745355396	139537241.5	0.9301707996401953	0	0	97.69572459744586	27.168823684779213
F13a1	4	1.6929596810967666	1.6070221333769839	134099479	0.8939220689178062	0	0	82.81510272071073	4.975148269983432
Ly86	4	1.4354483927477193	1.164574857614772	126335636	0.8421674264011636	0	0	84.56413103831206	14.774173409849448
H2afy	4	1.4602112791191768	0.8443692870466292	114194090	0.761230527905229	0	0	86.72959466962799	38.97759742598507
Tgfbi	4	2.067854942190115	1.3740173648133507	123475113	0.8230988613521751	0	0	94.39200444197668	34.307393089538266
Rps23	4	3.1181560130985595	1.1387636820662839	113415048	0.7560373471292331	0	0	99.44475291504719	75.66211251710807
Btf3	4	2.2043555826609853	0.9956160694214329	117117223	0.7807164581904757	0	0	96.94614103275958	61.59867457439911
Rpl15	4	2.7778376523278485	1.270130084767645	117941478	0.7862110338622862	0	0	99.08384230982787	63.07537157538358
Rps24	4	3.696245483432712	1.1217797688432807	112198728	0.747929222481962	0	0	99.91671293725707	83.05760318870506
Glud1	4	1.5266122795482855	0.9910429548458431	120486784	0.8031783272665275	0	0	88.14547473625764	35.649626623766416
Lgals3	4	3.1213937404708574	1.7082984191741601	134069942.5	0.8937251753177305	0	0	99.38922820655192	59.98511297332341
Pnp	4	1.376060315489821	0.8441787431089279	114422024.5	0.7627499646796086	0	0	83.2870627429206	34.009652556006436
Mrpl52	4	1.3615872931731423	0.9069525509360878	116986493	0.7798449974440129	0	0	84.11993337034981	26.746224217830814
Ctsb	4	1.9646700302875686	1.0802139579000878	116150129	0.774269701828969	0	0	94.83620210993892	42.29356256152904
Tpt1	4	3.7462443993088845	0.8688358177240079	121280741.5	0.8084709364274685	0	0	99.7223764575236	92.75578072850385
