sample_id	age	genotype	new_annotation	entropy
050	18mos	WT	0_Naïve	3.43398720448515
050	18mos	WT	4b_Naïve	NA
050	18mos	WT	10_Effector Tregs	1.6094379124341
050	18mos	WT	5_Tfh	2.94123168672176
050	18mos	WT	7_Follicular Tregs	2.07944154167984
050	18mos	WT	9_NKT	2.30258509299405
050	18mos	WT	8_Other	NA
050	18mos	WT	2_Th1/EM	3.3322045101752
050	18mos	WT	13_Early activated CTLs	1.38629436111989
050	18mos	WT	11_Cycling Tregs	NA
050	18mos	WT	12_Cycling	NA
050	18mos	WT	15_IFN-stimulated	NA
050	18mos	WT	6_Activated CTLs	1.38629436111989
050	18mos	WT	4a_Exhausted CTLs	NA
050	18mos	WT	3_Effector Tregs	1.79175946922805
050	18mos	WT	17_Cycling	NA
189	18mos	WT	0_Naïve	3.17805383034795
189	18mos	WT	2_Th1/EM	3.27168932232303
189	18mos	WT	10_Effector Tregs	1.94591014905531
189	18mos	WT	3_Effector Tregs	2.63905732961526
189	18mos	WT	1_Exhausted CTLs	2.61563057702755
189	18mos	WT	5_Tfh	2.45831132968308
189	18mos	WT	7_Follicular Tregs	2.39789527279837
189	18mos	WT	6_Activated CTLs	NA
189	18mos	WT	8_Other	1.09861228866811
189	18mos	WT	4b_Naïve	NA
189	18mos	WT	9_NKT	1.38629436111989
189	18mos	WT	15_IFN-stimulated	NA
189	18mos	WT	4a_Exhausted CTLs	1.09861228866811
189	18mos	WT	17_Cycling	NA
189	18mos	WT	11_Cycling Tregs	1.79175946922805
189	18mos	WT	13_Early activated CTLs	1.94591014905531
189	18mos	WT	12_Cycling	NA
189	18mos	WT	24_Cycling Tregs	NA
011	18mos	CD70-/-	5_Tfh	3.36729582998647
011	18mos	CD70-/-	4a_Exhausted CTLs	2.36938211969468
011	18mos	CD70-/-	2_Th1/EM	3.42241420401473
011	18mos	CD70-/-	1_Exhausted CTLs	3.79708724136859
011	18mos	CD70-/-	7_Follicular Tregs	1.94591014905531
011	18mos	CD70-/-	11_Cycling Tregs	NA
011	18mos	CD70-/-	15_IFN-stimulated	1.38629436111989
011	18mos	CD70-/-	6_Activated CTLs	2.41019420936877
011	18mos	CD70-/-	0_Naïve	2.75166661693152
011	18mos	CD70-/-	13_Early activated CTLs	2.19722457733622
011	18mos	CD70-/-	3_Effector Tregs	2.61563057702755
011	18mos	CD70-/-	8_Other	1.6094379124341
011	18mos	CD70-/-	24_Cycling Tregs	NA
011	18mos	CD70-/-	9_NKT	1.6094379124341
011	18mos	CD70-/-	10_Effector Tregs	1.94591014905531
011	18mos	CD70-/-	17_Cycling	NA
011	18mos	CD70-/-	12_Cycling	1.79175946922805
011	18mos	CD70-/-	4b_Naïve	NA
152	18mos	CD70-/-	5_Tfh	2.36938211969468
152	18mos	CD70-/-	0_Naïve	1.94591014905531
152	18mos	CD70-/-	13_Early activated CTLs	NA
152	18mos	CD70-/-	8_Other	NA
152	18mos	CD70-/-	2_Th1/EM	2.89037175789616
152	18mos	CD70-/-	4b_Naïve	NA
152	18mos	CD70-/-	7_Follicular Tregs	1.6094379124341
152	18mos	CD70-/-	10_Effector Tregs	NA
152	18mos	CD70-/-	1_Exhausted CTLs	2.484906649788
152	18mos	CD70-/-	15_IFN-stimulated	NA
152	18mos	CD70-/-	3_Effector Tregs	1.94591014905531
152	18mos	CD70-/-	11_Cycling Tregs	1.6094379124341
152	18mos	CD70-/-	6_Activated CTLs	NA
152	18mos	CD70-/-	12_Cycling	1.38629436111989
152	18mos	CD70-/-	9_NKT	NA
152	18mos	CD70-/-	4a_Exhausted CTLs	NA
152	18mos	CD70-/-	17_Cycling	NA
292	18mos	CD70-/-	0_Naïve	3.13549421592915
292	18mos	CD70-/-	2_Th1/EM	2.89037175789616
292	18mos	CD70-/-	1_Exhausted CTLs	3.6011047291706
292	18mos	CD70-/-	3_Effector Tregs	2.39789527279837
292	18mos	CD70-/-	4a_Exhausted CTLs	1.79175946922805
292	18mos	CD70-/-	13_Early activated CTLs	2.07944154167984
292	18mos	CD70-/-	5_Tfh	2.70805020110221
292	18mos	CD70-/-	6_Activated CTLs	2.77258872223978
292	18mos	CD70-/-	8_Other	NA
292	18mos	CD70-/-	4b_Naïve	NA
292	18mos	CD70-/-	10_Effector Tregs	1.6094379124341
292	18mos	CD70-/-	9_NKT	1.6094379124341
292	18mos	CD70-/-	15_IFN-stimulated	NA
292	18mos	CD70-/-	12_Cycling	1.09861228866811
292	18mos	CD70-/-	11_Cycling Tregs	1.94591014905531
292	18mos	CD70-/-	7_Follicular Tregs	1.09861228866811
292	18mos	CD70-/-	24_Cycling Tregs	NA
292	18mos	CD70-/-	17_Cycling	NA
225	18mos	CD70-/-	2_Th1/EM	2.75166661693152
225	18mos	CD70-/-	10_Effector Tregs	1.09861228866811
225	18mos	CD70-/-	7_Follicular Tregs	1.79175946922805
225	18mos	CD70-/-	5_Tfh	2.19722457733622
225	18mos	CD70-/-	9_NKT	1.56071040904141
225	18mos	CD70-/-	13_Early activated CTLs	1.38629436111989
225	18mos	CD70-/-	6_Activated CTLs	NA
225	18mos	CD70-/-	12_Cycling	1.09861228866811
225	18mos	CD70-/-	0_Naïve	2.19722457733622
225	18mos	CD70-/-	1_Exhausted CTLs	1.94591014905531
225	18mos	CD70-/-	3_Effector Tregs	1.56071040904141
225	18mos	CD70-/-	4a_Exhausted CTLs	NA
225	18mos	CD70-/-	15_IFN-stimulated	NA
225	18mos	CD70-/-	8_Other	1.09861228866811
225	18mos	CD70-/-	11_Cycling Tregs	1.09861228866811
225	18mos	CD70-/-	24_Cycling Tregs	NA
225	18mos	CD70-/-	4b_Naïve	NA
225	18mos	CD70-/-	17_Cycling	NA
002	18mos	CD70-/-	1_Exhausted CTLs	2.16395565688206
002	18mos	CD70-/-	13_Early activated CTLs	1.6094379124341
002	18mos	CD70-/-	2_Th1/EM	3.31949257615475
002	18mos	CD70-/-	11_Cycling Tregs	NA
002	18mos	CD70-/-	6_Activated CTLs	1.6094379124341
002	18mos	CD70-/-	3_Effector Tregs	2.07944154167984
002	18mos	CD70-/-	10_Effector Tregs	1.38629436111989
002	18mos	CD70-/-	5_Tfh	3.09104245335832
002	18mos	CD70-/-	8_Other	NA
002	18mos	CD70-/-	0_Naïve	1.94591014905531
002	18mos	CD70-/-	9_NKT	1.09861228866811
002	18mos	CD70-/-	12_Cycling	NA
002	18mos	CD70-/-	4a_Exhausted CTLs	1.38629436111989
002	18mos	CD70-/-	15_IFN-stimulated	1.38629436111989
002	18mos	CD70-/-	4b_Naïve	1.09861228866811
002	18mos	CD70-/-	7_Follicular Tregs	NA
002	18mos	CD70-/-	17_Cycling	NA
002	18mos	CD70-/-	24_Cycling Tregs	1.38629436111989
186	18mos	CD70-/-	2_Th1/EM	2.94443897916644
186	18mos	CD70-/-	1_Exhausted CTLs	3.64627087054908
186	18mos	CD70-/-	4a_Exhausted CTLs	1.38629436111989
186	18mos	CD70-/-	0_Naïve	1.38629436111989
186	18mos	CD70-/-	5_Tfh	3.70261512916756
186	18mos	CD70-/-	7_Follicular Tregs	3.2864629612968
186	18mos	CD70-/-	17_Cycling	2.19722457733622
186	18mos	CD70-/-	6_Activated CTLs	2.61563057702755
186	18mos	CD70-/-	24_Cycling Tregs	1.79175946922805
186	18mos	CD70-/-	3_Effector Tregs	2.96501569325651
186	18mos	CD70-/-	13_Early activated CTLs	2.39789527279837
186	18mos	CD70-/-	8_Other	NA
186	18mos	CD70-/-	12_Cycling	2.89037175789616
186	18mos	CD70-/-	11_Cycling Tregs	1.94591014905531
186	18mos	CD70-/-	10_Effector Tregs	1.94591014905531
186	18mos	CD70-/-	9_NKT	1.09861228866811
186	18mos	CD70-/-	15_IFN-stimulated	1.09861228866811
186	18mos	CD70-/-	4b_Naïve	NA
030	18mos	Bcl6tg/+	3_Effector Tregs	2.07944154167984
030	18mos	Bcl6tg/+	1_Exhausted CTLs	1.52510820673329
030	18mos	Bcl6tg/+	0_Naïve	2.857102837442
030	18mos	Bcl6tg/+	13_Early activated CTLs	1.5498260458782
030	18mos	Bcl6tg/+	2_Th1/EM	2.63905732961526
030	18mos	Bcl6tg/+	9_NKT	NA
030	18mos	Bcl6tg/+	5_Tfh	2.16395565688206
030	18mos	Bcl6tg/+	6_Activated CTLs	0.655975732336547
030	18mos	Bcl6tg/+	4a_Exhausted CTLs	0.887694275799104
030	18mos	Bcl6tg/+	8_Other	1.03972077083992
030	18mos	Bcl6tg/+	11_Cycling Tregs	1.33217904021012
030	18mos	Bcl6tg/+	10_Effector Tregs	NA
030	18mos	Bcl6tg/+	7_Follicular Tregs	1.38629436111989
030	18mos	Bcl6tg/+	15_IFN-stimulated	NA
030	18mos	Bcl6tg/+	17_Cycling	NA
030	18mos	Bcl6tg/+	12_Cycling	NA
030	18mos	Bcl6tg/+	24_Cycling Tregs	NA
030	18mos	Bcl6tg/+	4b_Naïve	NA
037	18mos	Bcl6tg/+	2_Th1/EM	2.07944154167984
037	18mos	Bcl6tg/+	1_Exhausted CTLs	1.99282106460959
037	18mos	Bcl6tg/+	12_Cycling	1.33217904021012
037	18mos	Bcl6tg/+	4a_Exhausted CTLs	1.18947362932434
037	18mos	Bcl6tg/+	0_Naïve	1.5990147122063
037	18mos	Bcl6tg/+	5_Tfh	1.79175946922805
037	18mos	Bcl6tg/+	7_Follicular Tregs	NA
037	18mos	Bcl6tg/+	6_Activated CTLs	0.735621939758795
037	18mos	Bcl6tg/+	8_Other	0.562335144618808
037	18mos	Bcl6tg/+	17_Cycling	1.33217904021012
037	18mos	Bcl6tg/+	3_Effector Tregs	1.64173471218752
037	18mos	Bcl6tg/+	11_Cycling Tregs	NA
037	18mos	Bcl6tg/+	15_IFN-stimulated	NA
037	18mos	Bcl6tg/+	10_Effector Tregs	NA
037	18mos	Bcl6tg/+	24_Cycling Tregs	1.09861228866811
037	18mos	Bcl6tg/+	13_Early activated CTLs	1.03972077083992
037	18mos	Bcl6tg/+	9_NKT	NA
037	18mos	Bcl6tg/+	4b_Naïve	NA
201	18mos	Bcl6tg/+	0_Naïve	2.99573227355399
201	18mos	Bcl6tg/+	2_Th1/EM	2.94443897916644
201	18mos	Bcl6tg/+	5_Tfh	2.25385758960135
201	18mos	Bcl6tg/+	4b_Naïve	NA
201	18mos	Bcl6tg/+	6_Activated CTLs	1.79175946922805
201	18mos	Bcl6tg/+	9_NKT	NA
201	18mos	Bcl6tg/+	1_Exhausted CTLs	2.58230634431397
201	18mos	Bcl6tg/+	3_Effector Tregs	1.38629436111989
201	18mos	Bcl6tg/+	8_Other	NA
201	18mos	Bcl6tg/+	7_Follicular Tregs	1.09861228866811
201	18mos	Bcl6tg/+	11_Cycling Tregs	1.09861228866811
201	18mos	Bcl6tg/+	15_IFN-stimulated	NA
201	18mos	Bcl6tg/+	4a_Exhausted CTLs	NA
201	18mos	Bcl6tg/+	13_Early activated CTLs	NA
201	18mos	Bcl6tg/+	10_Effector Tregs	NA
201	18mos	Bcl6tg/+	17_Cycling	NA
201	18mos	Bcl6tg/+	12_Cycling	NA
199	18mos	Bcl6tg/+	0_Naïve	2.56494935746154
199	18mos	Bcl6tg/+	2_Th1/EM	2.484906649788
199	18mos	Bcl6tg/+	4a_Exhausted CTLs	2.04319187054512
199	18mos	Bcl6tg/+	9_NKT	1.6094379124341
199	18mos	Bcl6tg/+	6_Activated CTLs	1.47610404628973
199	18mos	Bcl6tg/+	1_Exhausted CTLs	1.86292986847284
199	18mos	Bcl6tg/+	5_Tfh	1.94591014905531
199	18mos	Bcl6tg/+	3_Effector Tregs	NA
199	18mos	Bcl6tg/+	11_Cycling Tregs	NA
199	18mos	Bcl6tg/+	8_Other	1.03972077083992
199	18mos	Bcl6tg/+	13_Early activated CTLs	1.59416669911802
199	18mos	Bcl6tg/+	10_Effector Tregs	NA
199	18mos	Bcl6tg/+	15_IFN-stimulated	NA
199	18mos	Bcl6tg/+	4b_Naïve	1.38629436111989
199	18mos	Bcl6tg/+	24_Cycling Tregs	NA
199	18mos	Bcl6tg/+	12_Cycling	1.03972077083992
199	18mos	Bcl6tg/+	17_Cycling	NA
199	18mos	Bcl6tg/+	7_Follicular Tregs	NA
211b	18mos	Bcl6tg/+	2_Th1/EM	1.07083511301669
211b	18mos	Bcl6tg/+	1_Exhausted CTLs	0.418140844223347
211b	18mos	Bcl6tg/+	5_Tfh	2.70805020110221
211b	18mos	Bcl6tg/+	15_IFN-stimulated	0.470900127917266
211b	18mos	Bcl6tg/+	8_Other	0
211b	18mos	Bcl6tg/+	0_Naïve	1.33151681803996
211b	18mos	Bcl6tg/+	3_Effector Tregs	2.19722457733622
211b	18mos	Bcl6tg/+	4a_Exhausted CTLs	0.250232596273921
211b	18mos	Bcl6tg/+	6_Activated CTLs	0.242673481189018
211b	18mos	Bcl6tg/+	13_Early activated CTLs	0.703131580965568
211b	18mos	Bcl6tg/+	9_NKT	1.23683897646518
211b	18mos	Bcl6tg/+	7_Follicular Tregs	NA
211b	18mos	Bcl6tg/+	10_Effector Tregs	1.79175946922805
211b	18mos	Bcl6tg/+	17_Cycling	0.562335144618808
211b	18mos	Bcl6tg/+	11_Cycling Tregs	1.242453324894
211b	18mos	Bcl6tg/+	4b_Naïve	0
211b	18mos	Bcl6tg/+	12_Cycling	NA
211b	18mos	Bcl6tg/+	24_Cycling Tregs	NA
262b	18mos	Bcl6tg/+	9_NKT	1.6094379124341
262b	18mos	Bcl6tg/+	4a_Exhausted CTLs	2.61563057702755
262b	18mos	Bcl6tg/+	1_Exhausted CTLs	4.28927953822863
262b	18mos	Bcl6tg/+	8_Other	1.38629436111989
262b	18mos	Bcl6tg/+	2_Th1/EM	2.484906649788
262b	18mos	Bcl6tg/+	3_Effector Tregs	2.36938211969468
262b	18mos	Bcl6tg/+	6_Activated CTLs	2.54003630382098
262b	18mos	Bcl6tg/+	12_Cycling	1.09861228866811
262b	18mos	Bcl6tg/+	5_Tfh	2.36938211969468
262b	18mos	Bcl6tg/+	17_Cycling	NA
262b	18mos	Bcl6tg/+	13_Early activated CTLs	2.04319187054512
262b	18mos	Bcl6tg/+	7_Follicular Tregs	NA
262b	18mos	Bcl6tg/+	0_Naïve	2.56494935746154
262b	18mos	Bcl6tg/+	10_Effector Tregs	1.38629436111989
262b	18mos	Bcl6tg/+	15_IFN-stimulated	NA
262b	18mos	Bcl6tg/+	11_Cycling Tregs	1.6094379124341
262b	18mos	Bcl6tg/+	4b_Naïve	NA
262b	18mos	Bcl6tg/+	24_Cycling Tregs	NA
004	18mos	CD70-/-;Bcl6tg/+	0_Naïve	3.49650756146648
004	18mos	CD70-/-;Bcl6tg/+	4a_Exhausted CTLs	2.44330567110891
004	18mos	CD70-/-;Bcl6tg/+	1_Exhausted CTLs	3.39526007222101
004	18mos	CD70-/-;Bcl6tg/+	13_Early activated CTLs	1.74806734854609
004	18mos	CD70-/-;Bcl6tg/+	2_Th1/EM	1.94591014905531
004	18mos	CD70-/-;Bcl6tg/+	9_NKT	1.09861228866811
004	18mos	CD70-/-;Bcl6tg/+	6_Activated CTLs	2.4410152780267
004	18mos	CD70-/-;Bcl6tg/+	3_Effector Tregs	1.79175946922805
004	18mos	CD70-/-;Bcl6tg/+	12_Cycling	1.79175946922805
004	18mos	CD70-/-;Bcl6tg/+	8_Other	NA
004	18mos	CD70-/-;Bcl6tg/+	15_IFN-stimulated	1.79175946922805
004	18mos	CD70-/-;Bcl6tg/+	11_Cycling Tregs	1.38629436111989
004	18mos	CD70-/-;Bcl6tg/+	5_Tfh	1.38629436111989
004	18mos	CD70-/-;Bcl6tg/+	17_Cycling	1.09861228866811
004	18mos	CD70-/-;Bcl6tg/+	4b_Naïve	NA
004	18mos	CD70-/-;Bcl6tg/+	10_Effector Tregs	NA
004	18mos	CD70-/-;Bcl6tg/+	7_Follicular Tregs	NA
004	18mos	CD70-/-;Bcl6tg/+	24_Cycling Tregs	1.38629436111989
084	18mos	CD70-/-;Bcl6tg/+	10_Effector Tregs	1.6094379124341
084	18mos	CD70-/-;Bcl6tg/+	3_Effector Tregs	2.73999740657814
084	18mos	CD70-/-;Bcl6tg/+	8_Other	1.09861228866811
084	18mos	CD70-/-;Bcl6tg/+	0_Naïve	2.94443897916644
084	18mos	CD70-/-;Bcl6tg/+	2_Th1/EM	3.27168932232303
084	18mos	CD70-/-;Bcl6tg/+	1_Exhausted CTLs	2.857102837442
084	18mos	CD70-/-;Bcl6tg/+	13_Early activated CTLs	1.09861228866811
084	18mos	CD70-/-;Bcl6tg/+	5_Tfh	2.857102837442
084	18mos	CD70-/-;Bcl6tg/+	7_Follicular Tregs	1.83102048111352
084	18mos	CD70-/-;Bcl6tg/+	11_Cycling Tregs	1.47507631105469
084	18mos	CD70-/-;Bcl6tg/+	15_IFN-stimulated	1.09861228866811
084	18mos	CD70-/-;Bcl6tg/+	17_Cycling	1.09861228866811
084	18mos	CD70-/-;Bcl6tg/+	6_Activated CTLs	1.94591014905531
084	18mos	CD70-/-;Bcl6tg/+	9_NKT	1.6094379124341
084	18mos	CD70-/-;Bcl6tg/+	24_Cycling Tregs	1.33217904021012
084	18mos	CD70-/-;Bcl6tg/+	4a_Exhausted CTLs	NA
084	18mos	CD70-/-;Bcl6tg/+	4b_Naïve	NA
084	18mos	CD70-/-;Bcl6tg/+	12_Cycling	NA
059	18mos	CD70-/-;Bcl6tg/+	1_Exhausted CTLs	3.09786541440998
059	18mos	CD70-/-;Bcl6tg/+	5_Tfh	NA
059	18mos	CD70-/-;Bcl6tg/+	7_Follicular Tregs	0
059	18mos	CD70-/-;Bcl6tg/+	6_Activated CTLs	0.609627423596098
059	18mos	CD70-/-;Bcl6tg/+	13_Early activated CTLs	NA
059	18mos	CD70-/-;Bcl6tg/+	10_Effector Tregs	NA
059	18mos	CD70-/-;Bcl6tg/+	8_Other	NA
059	18mos	CD70-/-;Bcl6tg/+	0_Naïve	2.07944154167984
059	18mos	CD70-/-;Bcl6tg/+	4a_Exhausted CTLs	1.49417513828931
059	18mos	CD70-/-;Bcl6tg/+	3_Effector Tregs	0.380506218477596
059	18mos	CD70-/-;Bcl6tg/+	17_Cycling	0.450561208866305
059	18mos	CD70-/-;Bcl6tg/+	2_Th1/EM	1.38629436111989
059	18mos	CD70-/-;Bcl6tg/+	12_Cycling	0.89794572485678
059	18mos	CD70-/-;Bcl6tg/+	9_NKT	NA
059	18mos	CD70-/-;Bcl6tg/+	24_Cycling Tregs	1.03972077083992
059	18mos	CD70-/-;Bcl6tg/+	11_Cycling Tregs	1.38629436111989
059	18mos	CD70-/-;Bcl6tg/+	15_IFN-stimulated	NA
059	18mos	CD70-/-;Bcl6tg/+	4b_Naïve	NA
086	18mos	CD70-/-;Bcl6tg/+	9_NKT	2.19722457733622
086	18mos	CD70-/-;Bcl6tg/+	0_Naïve	1.79175946922805
086	18mos	CD70-/-;Bcl6tg/+	1_Exhausted CTLs	2.39789527279837
086	18mos	CD70-/-;Bcl6tg/+	6_Activated CTLs	NA
086	18mos	CD70-/-;Bcl6tg/+	2_Th1/EM	2.54003630382098
086	18mos	CD70-/-;Bcl6tg/+	7_Follicular Tregs	1.79175946922805
086	18mos	CD70-/-;Bcl6tg/+	4b_Naïve	NA
086	18mos	CD70-/-;Bcl6tg/+	4a_Exhausted CTLs	NA
086	18mos	CD70-/-;Bcl6tg/+	13_Early activated CTLs	1.6094379124341
086	18mos	CD70-/-;Bcl6tg/+	5_Tfh	1.94591014905531
086	18mos	CD70-/-;Bcl6tg/+	3_Effector Tregs	1.94591014905531
086	18mos	CD70-/-;Bcl6tg/+	8_Other	NA
086	18mos	CD70-/-;Bcl6tg/+	11_Cycling Tregs	NA
086	18mos	CD70-/-;Bcl6tg/+	10_Effector Tregs	1.6094379124341
086	18mos	CD70-/-;Bcl6tg/+	17_Cycling	NA
086	18mos	CD70-/-;Bcl6tg/+	15_IFN-stimulated	NA
086	18mos	CD70-/-;Bcl6tg/+	12_Cycling	NA
086	18mos	CD70-/-;Bcl6tg/+	24_Cycling Tregs	NA
056	18mos	CD70-/-;Bcl6tg/+	3_Effector Tregs	2.09472904752765
056	18mos	CD70-/-;Bcl6tg/+	1_Exhausted CTLs	1.04138000510499
056	18mos	CD70-/-;Bcl6tg/+	12_Cycling	1.09861228866811
056	18mos	CD70-/-;Bcl6tg/+	15_IFN-stimulated	NA
056	18mos	CD70-/-;Bcl6tg/+	2_Th1/EM	2.857102837442
056	18mos	CD70-/-;Bcl6tg/+	6_Activated CTLs	0.535961049709069
056	18mos	CD70-/-;Bcl6tg/+	11_Cycling Tregs	1.09861228866811
056	18mos	CD70-/-;Bcl6tg/+	10_Effector Tregs	1.38629436111989
056	18mos	CD70-/-;Bcl6tg/+	0_Naïve	2.30258509299405
056	18mos	CD70-/-;Bcl6tg/+	9_NKT	1.09861228866811
056	18mos	CD70-/-;Bcl6tg/+	4a_Exhausted CTLs	1.01140426470735
056	18mos	CD70-/-;Bcl6tg/+	17_Cycling	1.33217904021012
056	18mos	CD70-/-;Bcl6tg/+	8_Other	NA
056	18mos	CD70-/-;Bcl6tg/+	5_Tfh	1.09861228866811
056	18mos	CD70-/-;Bcl6tg/+	13_Early activated CTLs	1.09861228866811
056	18mos	CD70-/-;Bcl6tg/+	7_Follicular Tregs	NA
056	18mos	CD70-/-;Bcl6tg/+	24_Cycling Tregs	NA
058	18mos	CD70-/-;Bcl6tg/+	2_Th1/EM	2.91010296133889
058	18mos	CD70-/-;Bcl6tg/+	5_Tfh	2.75166661693152
058	18mos	CD70-/-;Bcl6tg/+	1_Exhausted CTLs	2.83113855349949
058	18mos	CD70-/-;Bcl6tg/+	4a_Exhausted CTLs	1.22752941145721
058	18mos	CD70-/-;Bcl6tg/+	0_Naïve	2.89037175789616
058	18mos	CD70-/-;Bcl6tg/+	9_NKT	1.79175946922805
058	18mos	CD70-/-;Bcl6tg/+	6_Activated CTLs	1.73286795139986
058	18mos	CD70-/-;Bcl6tg/+	13_Early activated CTLs	2.31142344469197
058	18mos	CD70-/-;Bcl6tg/+	8_Other	1.09861228866811
058	18mos	CD70-/-;Bcl6tg/+	12_Cycling	1.6094379124341
058	18mos	CD70-/-;Bcl6tg/+	10_Effector Tregs	NA
058	18mos	CD70-/-;Bcl6tg/+	3_Effector Tregs	1.6094379124341
058	18mos	CD70-/-;Bcl6tg/+	11_Cycling Tregs	NA
058	18mos	CD70-/-;Bcl6tg/+	4b_Naïve	1.09861228866811
058	18mos	CD70-/-;Bcl6tg/+	15_IFN-stimulated	1.33217904021012
058	18mos	CD70-/-;Bcl6tg/+	7_Follicular Tregs	1.94591014905531
058	18mos	CD70-/-;Bcl6tg/+	24_Cycling Tregs	NA
058	18mos	CD70-/-;Bcl6tg/+	17_Cycling	1.09861228866811
012	sick	CD70-/-	5_Tfh	2.27830252503913
012	sick	CD70-/-	2_Th1/EM	3.36729582998647
012	sick	CD70-/-	1_Exhausted CTLs	2.04319187054512
012	sick	CD70-/-	13_Early activated CTLs	1.6094379124341
012	sick	CD70-/-	15_IFN-stimulated	1.6094379124341
012	sick	CD70-/-	6_Activated CTLs	1.6094379124341
012	sick	CD70-/-	17_Cycling	NA
012	sick	CD70-/-	0_Naïve	2.89037175789616
012	sick	CD70-/-	3_Effector Tregs	2.19722457733622
012	sick	CD70-/-	4b_Naïve	NA
012	sick	CD70-/-	12_Cycling	NA
012	sick	CD70-/-	10_Effector Tregs	1.6094379124341
012	sick	CD70-/-	11_Cycling Tregs	1.6094379124341
012	sick	CD70-/-	9_NKT	1.6094379124341
012	sick	CD70-/-	4a_Exhausted CTLs	1.09861228866811
012	sick	CD70-/-	7_Follicular Tregs	1.56071040904141
012	sick	CD70-/-	8_Other	NA
012	sick	CD70-/-	24_Cycling Tregs	NA
288	sick	CD70-/-	3_Effector Tregs	3.41248972139861
288	sick	CD70-/-	1_Exhausted CTLs	3.98134649597613
288	sick	CD70-/-	17_Cycling	1.94591014905531
288	sick	CD70-/-	10_Effector Tregs	2.07944154167984
288	sick	CD70-/-	15_IFN-stimulated	NA
288	sick	CD70-/-	5_Tfh	3.15145851024303
288	sick	CD70-/-	4a_Exhausted CTLs	NA
288	sick	CD70-/-	8_Other	1.38629436111989
288	sick	CD70-/-	2_Th1/EM	2.61563057702755
288	sick	CD70-/-	0_Naïve	2.19722457733622
288	sick	CD70-/-	7_Follicular Tregs	2.73633905110507
288	sick	CD70-/-	6_Activated CTLs	2.87147611805487
288	sick	CD70-/-	9_NKT	2.19722457733622
288	sick	CD70-/-	11_Cycling Tregs	2.30258509299405
288	sick	CD70-/-	24_Cycling Tregs	2.19722457733622
288	sick	CD70-/-	12_Cycling	2.30258509299405
288	sick	CD70-/-	13_Early activated CTLs	2.63905732961526
288	sick	CD70-/-	4b_Naïve	NA
177	sick	Bcl6tg/+	7_Follicular Tregs	0.124250837389631
177	sick	Bcl6tg/+	1_Exhausted CTLs	2.87821830667085
177	sick	Bcl6tg/+	24_Cycling Tregs	1.01140426470735
177	sick	Bcl6tg/+	0_Naïve	1.38629436111989
177	sick	Bcl6tg/+	11_Cycling Tregs	0.950270539233235
177	sick	Bcl6tg/+	3_Effector Tregs	1.09861228866811
177	sick	Bcl6tg/+	12_Cycling	1.31143133747324
177	sick	Bcl6tg/+	10_Effector Tregs	NA
177	sick	Bcl6tg/+	17_Cycling	1.2130075659799
177	sick	Bcl6tg/+	8_Other	NA
177	sick	Bcl6tg/+	5_Tfh	0
177	sick	Bcl6tg/+	4a_Exhausted CTLs	1.09861228866811
177	sick	Bcl6tg/+	6_Activated CTLs	NA
177	sick	Bcl6tg/+	9_NKT	NA
177	sick	Bcl6tg/+	15_IFN-stimulated	NA
177	sick	Bcl6tg/+	13_Early activated CTLs	NA
177	sick	Bcl6tg/+	2_Th1/EM	NA
177	sick	Bcl6tg/+	4b_Naïve	NA
195	sick	Bcl6tg/+	4a_Exhausted CTLs	1.09861228866811
195	sick	Bcl6tg/+	8_Other	NA
195	sick	Bcl6tg/+	13_Early activated CTLs	1.03972077083992
195	sick	Bcl6tg/+	6_Activated CTLs	NA
195	sick	Bcl6tg/+	1_Exhausted CTLs	1.8778155616484
195	sick	Bcl6tg/+	17_Cycling	1.09861228866811
195	sick	Bcl6tg/+	9_NKT	NA
195	sick	Bcl6tg/+	24_Cycling Tregs	1.242453324894
195	sick	Bcl6tg/+	3_Effector Tregs	NA
195	sick	Bcl6tg/+	2_Th1/EM	NA
195	sick	Bcl6tg/+	12_Cycling	1.07354284640852
195	sick	Bcl6tg/+	5_Tfh	NA
195	sick	Bcl6tg/+	11_Cycling Tregs	NA
195	sick	Bcl6tg/+	10_Effector Tregs	NA
195	sick	Bcl6tg/+	0_Naïve	NA
195	sick	Bcl6tg/+	15_IFN-stimulated	NA
026	sick	CD70-/-;Bcl6tg/+	12_Cycling	0.339375449052699
026	sick	CD70-/-;Bcl6tg/+	17_Cycling	0.355839376737521
026	sick	CD70-/-;Bcl6tg/+	24_Cycling Tregs	0.127783368877168
026	sick	CD70-/-;Bcl6tg/+	1_Exhausted CTLs	1.79175946922805
026	sick	CD70-/-;Bcl6tg/+	0_Naïve	0
026	sick	CD70-/-;Bcl6tg/+	11_Cycling Tregs	0.0513965054820118
026	sick	CD70-/-;Bcl6tg/+	3_Effector Tregs	0
026	sick	CD70-/-;Bcl6tg/+	13_Early activated CTLs	0
026	sick	CD70-/-;Bcl6tg/+	8_Other	NA
026	sick	CD70-/-;Bcl6tg/+	9_NKT	0.654255257862992
026	sick	CD70-/-;Bcl6tg/+	7_Follicular Tregs	0.434944202258259
026	sick	CD70-/-;Bcl6tg/+	5_Tfh	0
026	sick	CD70-/-;Bcl6tg/+	4b_Naïve	NA
026	sick	CD70-/-;Bcl6tg/+	4a_Exhausted CTLs	NA
